template_id,template
934,kernel: THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[2250]: XHH_hob_halt_hca: HALT HCA returned 0x103
935,kernel: THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[2363]: XHH_hob_fatal_err_thread: RECEIVED FATAL ERROR WAKEUP
936,kernel: THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[2486]: XHH_hob_fatal_error: Fatal Event Syndrome = <*> <*>
937,"kernel: [KERNEL_IB][ib_mad_dispatch][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/ts_api_ng/mad/obj_host_amd64_custom1_rhel4/ts_ib_mad/mad_filter.c:292]mad_process failed (0) for InfiniHost0 port 1 QPN 0 (class 0x81, aid <*>"
938,ib_sm.x[24904]: [ib_sm_sweep.c:454]: Failed to get PortInfo from IB node <*> port 1
939,kernel: [KERNEL_IB][ib_cache_update][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/ts_api_ng/core/obj_host_amd64_custom1_rhel4/ts_ib_core/core_cache.c:389]port_query failed (-22) for InfiniHost0
940,"ib_sm.x[24904]: [INFO]: Program switch port state to down, <*> port= <*> due to non-responding CA"
941,kernel: Losing some ticks... checking if CPU frequency changed.
942,"kernel: nfs: server nfs1 not responding, still trying"
943,kernel: nfs: server nfs1 OK
944,kernel: call_verify: RPC call version mismatch!
945,xinetd[2253]: removing <*>
946,kernel: Your time source seems to be instable or some driver is hogging interupts
947,kernel: rip __do_softirq+0x4d/0xd0
948,kernel: warning: many lost ticks.
949,kernel: TCP: drop open request from <*>
950,omsad32: tput: No value for $TERM and no -T specified
951,omsad32: tput:
952,instsvcdrv: <*> device driver unload failed for kernel 2.6.9-15.EL.rootsmp
953,kernel: pan_common: got -16 registering panasas at <*>
954,"kernel: panfs exception: at u_modb.c:97, 0xfffffff0 (unknown), rollback: 0"
955,kernel: dcdbas: BIOS Update phys addr: <*>
956,<*> Package Release <*> Package Description=Dell <*> <*> <*> <*> Support Log <*>
957,kernel: ssh[16890] general protection rip:2a95702087 rsp:7fbfffea88 error:0
958,Server Administrator: Instrumentation Service EventID: 1554 Log size is full Log type: ESM
959,Server Administrator: Instrumentation Service EventID: 1552 Log size is no longer near or at capacity Log type: ESM
960,mount: mount.panfs: failed local addresses: #129#:1 10.100.136.251:1
961,ntpd[2278]: Frequency format error in /var/lib/ntp/drift
962,omsad32: Please make sure you have at least 100MB
963,omsad32: invcol Error: Not enough space available in /var folder.
964,Server Administrator: Instrumentation Service EventID: 1403 Memory device status is non-critical Memory device location: DIMM1_A Possible memory module event cause:Single bit warning error rate exceeded
965,kernel: <ffffffff801882a1>{sys_ioctl+853} <ffffffffa03930fb>{:dcdbas:dcd_make_ioctl_call+42}
966,kernel: <ffffffff8019b934>{compat_sys_ioctl+235} <ffffffff80124f8b>{sysenter_do_call+27}
967,kernel: <ffffffffa038f831>{:dcdbas:EsmDDPreProcIOCTL+147} <ffffffffa0390160>{:dcdbas:dcd_device_ioctl+1271}
968,kernel: <ffffffffa0393388>{:dcdbas:esm_rbu_mem_alloc+19} <ffffffffa038f35f>{:dcdbas:ImgUpdateReAlloc+118}
969,kernel: Active:1497790 inactive:5469 dirty:5579 writeback:0 unstable:0 free:3635 slab:8515 mapped:1491873 pagetables:3281
970,"kernel: biosie.bin: page allocation failure. order:9, mode:0xd0"
971,kernel: dcdbas failed to allocate memory for BIOS Update
972,<*> Package Release <*> Package Description=Dell <*> <*> <*> <*> Support Log <*> Exit code = 1 (Failure)
973,xinetd[2078]: removing <*>
974,"<*> BIOS update verification was successful. Version expected: A04, Version found: A04"
975,kernel: <*> <*> node <*> 0000000000000000-00000001a0000000
976,xinetd[2035]: removing <*>
977,kernel: Active:146977 inactive:1292773 dirty:731579 writeback:732 unstable:0 free:4955 slab:73590 mapped:5309 pagetables:369
978,kernel: Node 0 Normal: 114*4kB 75*8kB 50*16kB 39*32kB 13*64kB 18*128kB 4*256kB 1*512kB 1*1024kB 0*2048kB 0*4096kB = 8800kB
979,"Server Administrator: Instrumentation Service EventID: 1404 Memory device status is critical Memory device location: DIMM1_A Possible memory module event cause:Single bit warning error rate exceeded,Single bit failure error rate exceeded"
980,"<*> BIOS update verification failed. Version expected: A04, Version found: A02"
981,kernel: SCSI error : <0 1 0 0> return code = 0x40001
982,Server Administrator: Instrumentation Service EventID: 1553 Log size is near or at capacity Log type: ESM
983,kernel: THH(1): 00000000 00000000 <*> <*>
984,kernel: THH(1): <*> <*> 00000000 <*>
985,kernel: THH(1): bcfc7000 16810000 00c0100f 00000000
986,"kernel: THH(1): CMD ERROR DUMP. opcode=0xf, opc_mod = 0x1, exec_time_micro=60000000"
987,kernel: THH(1): HCR dump END
988,"kernel: THH(1): HCR dump, starting at addr 0x00000101bcf10160, size=32:"
989,kernel: THH(1): OUT MAILBOX dump END
990,"kernel: THH(1): OUT MAILBOX dump, starting at addr 0x00000101bcfc7000, size=64:"
991,kernel: THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/cmdif.c[212]: Failed command <*> <*> status=0x103 (0x0103 - unexpected error - fatal)
992,kernel: THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/cmdif_comm.c[1392]: list of outstanding tokens:
993,kernel: THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/cmdif_comm.c[1395]: outstanding <*> <*>
994,"kernel: THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/cmdif_comm.c[823]: Command not completed after timeout: cmd=TAVOR_IF_CMD_HW2SW_MPT (0xf), token=0x1681, pid=0x287D, go=0"
995,kernel: THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[240]: XHH_hob_query_port_prop: cmdif returned FATAL
996,kernel: THH(2): [XHH_qpm_process_local_mad]: ERROR on port 1: 259
997,kernel: <*> avc: denied { search } for pid=19258 comm=ntpdate name=dev dev=ram0 ino=30 <*> avc: denied { getattr } for pid=19266 comm=ntpd path=/dev/null dev=ram0 ino=40 scontext=user_u:system_r:ntpd_t tcontext=system_u:object_r:file_t tclass=chr_file
998,kernel: VIPKL(1): [MM_create_mr]:MM_mr_get_keys failed
999,kernel: THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[781]: XHH_hob_register_KL(1): [MM_create_mr]:MM_mr_get_keys failed
1000,kernel: THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[781]: XHH_hob_register_> THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[781]: XHH_hob_register_mr: Device in FATAL state
1001,kernel: [KERNEL_IB][ib_mad_dispatch][/mnt_projects/sysapps/srmr]:MM_mr_get_keys failed
1002,kernel: THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[781]: XH781]: XHH_hob_register_mr: Device in FATAL state
1003,kernel: THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4te
1004,kernel: VIPKL(16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[781]: XHH_hob_register_mr: Device in FATAL state
1005,kernel: Aborting journal on device <*>
1006,kernel: Buffer I/O error on device <*> logical block <*>
1007,kernel: EXT3-fs error (device sda5) in start_transaction: Journal has aborted
1008,kernel: EXT3-fs error (device <*> <*> <*> <*> <*>
1009,kernel: Remounting filesystem read-only
1010,"kernel: end_request: I/O error, dev sda, sector <*>"
1011,kernel: ext3_abort called.
1012,kernel: journal commit I/O error
1013,kernel: lost page write due to I/O error on <*>
1014,syslogd: <*> Read-only file system
1015,kernel: EXT3-fs error (device sda3): ext3_get_inode_loc: unable to read inode block - <*> <*>
1016,kernel: __journal_remove_journal_head: freeing b_committed_data
1017,kernel: printk: 43 messages suppressed.
1018,ntpd[2258]: can't open /var/lib/ntp/drift.TEMP: Read-only file system
1019,rpc.statd[1891]: recv_rply: [127.0.0.1] RPC status 1
1020,"rpc.statd[1891]: Can't callback 127.0.0.1 (100021,4), giving up."
1021,xinetd[2250]: removing <*>
1022,kernel: audit(1131887666.544:0): avc: denied { search } <3>audit(1131887666.669:0): avc: denied { getattr } for pid=19265 comm=ntpd path=/dev/null dev=ram0 ino=40 scontext=user_u:system_r:ntpd_t tcontext=system_u:object_r:file_t tclass=chr_file
1023,kernel: audit(1131921407.011:0): avc: denied { write } for pid=19257 comm=ntpdate nam<3>audit(1131921407.033:0): avc: denied { getattr } for pid=19265 comm=ntpd path=/dev/null dev=ram0 ino=40 scontext=user_u:system_r:ntpd_t tcontext=system_u:object_r:file_t tclass=chr_file
1024,kernel: <*> avc: denied { <*> } for pid=19257 comm=ntpdate <*> dev=ram0 <*> scontext=user_u:system_r:ntpd_t <*> avc: denied { getattr } for pid=19265 comm=ntpd path=/dev/null dev=ram0 ino=40 scontext=user_u:system_r:ntpd_t tcontext=system_u:object_r:file_t tclass=chr_file
1025,"ib_sm.x[24904]: [ib_sm_bringup.c:781]: Failed to bring port to ARMED for node=5ad00000278ee, port= 23, state= 1, hop_count=5, mad status 0x1c"
1026,<*> (root) <*> EDIT (root)
1027,<*> (root) REPLACE (root)
1028,<*> (root) RELOAD (cron/root)
1029,<*> (root) CMD <*>
1030,kernel: audit(1132039723.770:0): avc: denied { write } for <3>audit(1132039723.791:0): avc: denied { getattr } for pid=19265 comm=ntpd path=/dev/null dev=ram0 ino=40 scontext=user_u:system_r:ntpd_t tcontext=system_u:object_r:file_t tclass=chr_file
1031,xinetd[15715]: FAIL: rsync service_limit <*>
1032,sshd[3513]: Kerberos authentication as #107# denied for #92#@#24#
1033,sshd[3713]: Remote host disconnected: Disconnect requested by Windows SSH Client.
1034,sshd[3713]: disconnected by application in remote: 'Disconnect requested by Windows SSH Client.'
1035,xinetd[12233]: removing <*>
1036,xinetd[23031]: removing <*>
1037,kernel: audit(1132185931.083:0): avc: denied { search } for pid=19257 comm=ntpdate name=dev dev=<3>audit(1132185931.208:0): avc: denied { getattr } for pid=19265 comm=ntpd path=/dev/null dev=ram0 ino=40 scontext=user_u:system_r:ntpd_t tcontext=system_u:object_r:file_t tclass=chr_file
1038,kernel: audit(1132226740.623:0): avc: denied { write } for pid=19257 comm=ntpdate name=log dev=ram0 ino=199 scontext=user_u:system_r:ntpd_t tcontext=user_u:object_r:file_t tclass=soc<3>audit(1132226740.642:0): avc: denied { getattr } for pid=19265 comm=ntpd path=/dev/null dev=ram0 ino=40 scontext=user_u:system_r:ntpd_t tcontext=system_u:object_r:file_t tclass=chr_file
1039,kernel: process `omdiag' is using obsolete setsockopt SO_BSDCOMPAT
1040,kernel: ioctl32(omdiag:23008): Unknown cmd fd(13) cmd(c00c5512){00} arg(63781080) on <*>
