template_id,template
719,schedule invalidation <DYTransport <*> error: lost transport connection (31)>
720,Uncommited CATransaction. Set CA_DEBUG_TRANSACTIONS=1 in environment to debug.
721,-[MMCoreTextView(Drawing) batchDrawData:]@1058: Conversion error: some text may not be rendered
722,"<*> <<< FFR_Common >>> FigFormatReaderCreateForStreamReturningMatchingContainerLabelType: *** Could not find format reader for URL ""file:///Users/xpc/Downloads/FIG_cropper.swf"" path ""/Users/xpc/Downloads/FIG_cropper.swf"" extension ""swf"" FileType '' MIMETYPE ""(null)"" SuggFileName ""(null)"" SuggNameExtension ""(null)"""
723,SSandbandbox: ox: com.applcoe.WebKm.appit(le.WebKit(9854) 9854) deny(deny(1) 1fil) filee--rreaead-data /private/etd-c/hdata /osts
724,private/etc/hosts
725,Sandbox: com.apple.WebKit(Sa98ndbox: com54) .apple.deny(1) WebKit(file98-rea54)d- deny(1)dat fa ile-rea/prd-data ivat/prie/etc/hvaostets
726,/etc/hosts
727,"zip importer encountered an error (-1) scanning ""/Users/xpc/Library/Containers/com.netease.163music/Data/Documents/storage/Logs/music.163.bi.log.zip""."
728,2017年7月7日 星期五 北美太平洋夏令时间 下午10:46:09
729,"2017-07-08 05:52:01.313, 30311, 35312c80, [LogMessageLogging]: [aid-types_14000] - Request to send LogMessages of count (6) failed with Error: Error Domain=NSURLErrorDomain Code=-1005 ""The network connection was lost."" UserInfo={NSUnderlyingError=0x7fe13501b4f0 {Error Domain=kCFErrorDomainCFNetwork Code=-1005 ""The network connection was lost."" UserInfo={NSErrorFailingURLStringKey=https://gsp64-ssl.ls.apple.com/a/v2/use, NSErrorFailingURLKey=https://gsp64-ssl.ls.apple.com/a/v2/use, _kCFStreamErrorCodeKey=57, _kCFStreamErrorDomainKey=1, NSLocalizedDescription=The network connection was lost.}}, NSErrorFailingURLStringKey=https://gsp64-ssl.ls.apple.com/a/v2/use, NSErrorFailingURLKey=https://gsp64-ssl.ls.apple.com/a/v2/use, _kCFStreamErrorDomainKey=1, _kCFStreamErrorCodeKey=57, NSLocalizedDescription=The network connection was lost.}"
730,"2017-07-08 05:52:01.917, 30311, 33401ec0, [LogMessageLogging]: [aid-types_12000] - Request to send LogMessages of count (4) failed with Error: Error Domain=NSURLErrorDomain Code=-1003 ""A server with the specified hostname could not be found."" UserInfo={NSUnderlyingError=0x7fe13345ac10 {Error Domain=kCFErrorDomainCFNetwork Code=-1003 ""A server with the specified hostname could not be found."" UserInfo={NSErrorFailingURLStringKey=https://gsp64-ssl.ls.apple.com/a/v2/use, NSErrorFailingURLKey=https://gsp64-ssl.ls.apple.com/a/v2/use, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=A server with the specified hostname could not be found.}}, NSErrorFailingURLStringKey=https://gsp64-ssl.ls.apple.com/a/v2/use, NSErrorFailingURLKey=https://gsp64-ssl.ls.apple.com/a/v2/use, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=A server with the specified hostname could not be found.}"
731,"Failed to play back offline operation <MFEWSUpdateItemRequestOperation: 0x7fbb3e06b830> (DONE) 0x7fbb3e3ceb90 Count: 1 correctly, received error: Error Domain=MFEWSErrorDomain Code=56 ""未能完成该操作。（MFEWSErrorDomain 错误 56。）"" UserInfo={NSLocalizedDescription=未能完成该操作。（MFEWSErrorDomain 错误 56。）, NSUnderlyingError=0x7fbb364c3510 {Error Domain=MFEWSErrorDomain Code=56 ""邮件服务器或网络可能出现问题。请验证帐户“Exchange”的设置或者再试一次。"
732,AppleCamIn::power_on_hardware
733,StartHardwareStream: creating frame receiver: 640 x 480 (420v) <*>
734,CoreAnimation: Warning! CAImageQueueSetOwner() is deprecated and does nothing. Please stop calling this method.
735,FrameReceiverMessageCallback: KernelFrameDropNotification (Frames are dropping). The firmware is not returning buffers quickly enough.
736,StopHardwareStream
737,AppleCamIn::power_off_hardware
738,<*> <<<< AVCaptureHALDevice >>>> -[AVCaptureHALDevice _removePropertyListeners]: Removing <*> observer for device <AVCaptureHALDevice: <*> <*> failed (560947818)
739,<*> <<<< AVCaptureHALDevice >>>> -[AVCaptureHALDevice _removePropertyListeners]: Removing data <*> observer for device <AVCaptureHALDevice: <*> <*> failed (560947818)
740,CoreAnimation: context hosting changed while locked!
741,process WeChat[24144] caught causing excessive wakeups. EXC_RESOURCE supressed due to audio playback
742,2017-07-08 <*> GoogleSoftwareUpdateAgent[39159/0x7000002a0000] [lvl=2] <*> performAction] <*> <*> <*> <*>
743,2017-07-08 <*> GoogleSoftwareUpdateAgent[39159/0x7000002a0000] [lvl=2] <*> <*> KSOutOfProcessFetcher <*> <*> <*> URL: <*>
744,2017-07-08 <*> ksfetch[39160/0x7fff79824000] [lvl=2] main() <*> <*> <*>
745,2017-07-08 <*> GoogleSoftwareUpdateAgent[39159/0x7000002a0000] [lvl=2] -[KSAgentApp updateProductWithProductID:usingEngine:] <*> <*> <*> <*> <*> <*> using engine <KSUpdateEngine:0x10042fdf0
746,2017-07-08 <*> GoogleSoftwareUpdateAgent[39159/0x7000002a0000] [lvl=2] <*> <*> Finished <*> <*> <*>
747,2017-07-08 <*> ksfetch[39161/0x7fff79824000] [lvl=2] main() <*> <*> <*>
748,<MMSplitView: 0x7f9d59408230>: the delegate <MMMainViewController: 0x7f9d6f96ad10> was sent -splitView:resizeSubviewsWithOldSize: and left the arranged view frames in an inconsistent state:
749,"Split view bounds: {{0, 0}, {710, 877}}"
750,"Arranged view frame: <*> 0}, <*> 877}}"
751,"The outer edges of the arranged view frames are supposed to line up with the split view's bounds' edges. NSSplitView is working around the problem, perhaps at the cost of more redrawing. (This message is only logged once per NSSplitView.)"
